BillId,BarId,DrinkerId,TimeIssued,Item,Quantity,Price
7756,222,253,991,Boulevard Unfiltered Wheat Beer,1,4.59
7757,48,222,1787,Hotdog,1,11.88
7757,48,222,1787,Tuppers' Hop Pocket Pils,3,23.46
7757,48,222,1787,Rogue Dry Hopped Saint Rogue Red Ale,2,14.98
7757,48,222,1787,Widmer Snowplow Milk Stout,3,34.77
7758,15,151,1527,Pepsi,1,2.51
7759,183,481,2086,Fried Chocolate Tarantula,3,25.08
7760,151,205,1407,Fried Chocolate Tarantula,2,16.54
7760,151,205,1407,Widmer Snowplow Milk Stout,2,22.42
7760,151,205,1407,Abita Turbodog,2,23.68
7761,233,68,1067,Pepsi,2,4.72
7762,94,384,1352,Dirty Shirley,1,12.23
7762,94,384,1352,Moosbacher Schwarze Weisse,2,5.86
7763,100,144,1757,Dirty Shirley,1,12.85
7763,100,144,1757,St Peter's Wheat Ale,3,30.63
7763,100,144,1757,Hitachino Nest Weizen,1,5.9
7763,100,144,1757,Cheesburger,3,10.14
7764,36,340,1860,Boris,1,10.42
7765,146,224,1962,Moosbacher Schwarze Weisse,1,2.75
7765,146,224,1962,Dirty Shirley,1,12.89
7765,146,224,1962,Fred,3,28.62
7765,146,224,1962,Left Hand Black Jack Porter,3,7.59
7765,146,224,1962,Wings,3,37.14
7766,49,78,1235,Ice Tea,2,5.02
7766,49,78,1235,Fries,3,31.95
7767,58,212,958,Water,1,6.89
7767,58,212,958,Dirty Shirley,3,36.03
7767,58,212,958,Left Hand Polestar Pilsner,2,10.46
7767,58,212,958,Ice Tea,2,4.2
7767,58,212,958,Miller High Life Light,3,17.55
7768,6,311,1159,Hotdog,1,11.79
7768,6,311,1159,Water,3,20.22
7769,177,282,1687,Lakefront Bridge Burner,1,11.2
7769,177,282,1687,Ice Tea,1,2.81
7770,95,255,1771,Hotdog,1,11.19
7771,180,402,1170,Fries,1,10.9
7771,180,402,1170,Strong Suffolk Vintage Ale,1,8.18
7772,90,117,1958,Strongarm Ruby Red Ale,3,8.01
7773,6,69,2067,Full Sail IPA,2,20.86
7773,6,69,2067,Water,2,13.48
7773,6,69,2067,Hotdog,3,35.37
7774,107,239,1729,Boris,1,10.41
7774,107,239,1729,Dirty Shirley,3,37.68
7774,107,239,1729,Cheesburger,3,9.63
7774,107,239,1729,New Glarus Spotted Cow Ale,3,6.09
7774,107,239,1729,Water,1,6.51
7775,224,393,976,Ice Tea,3,8.82
7776,194,34,1672,Boddingtons Pub Ale,2,13.84
7777,11,142,1623,New Glarus Spotted Cow Ale,1,2.26
7777,11,142,1623,Ice Tea,1,2.47
7777,11,142,1623,Left Hand Black Jack Porter,2,4.98
7778,214,477,1049,Old Milwaukee,2,24.22
7778,214,477,1049,Pepsi,1,2.6
7779,151,268,1844,Hotdog,3,34.41
7779,151,268,1844,Cheesburger,3,10.29
7780,179,395,1725,Widmer Snowplow Milk Stout,2,23.34
7781,215,395,1873,Pinstripe Red Ale,2,19.12
7781,215,395,1873,Old Rasputin Russian Imperial Stout,2,8.7
7782,149,101,1530,Dirty Shirley,2,25.02
7783,74,337,1456,Fried Chocolate Tarantula,3,26.88
7783,74,337,1456,Fries,1,10.36
7783,74,337,1456,Abita Wheat,2,9.16
7784,182,67,2169,Fordham Dunkel Weiss,1,4.15
7785,97,143,1070,Coke,2,13.3
7785,97,143,1070,Fries,2,21.44
7786,223,63,1985,Fries,3,32.58
7786,223,63,1985,Xingu Black Beer,1,8.56
7786,223,63,1985,Boulevard Unfiltered Wheat Beer,3,14.43
7786,223,63,1985,Dirty Shirley,1,12.33
7786,223,63,1985,Quail Springs India Pale Ale,2,16.08
7787,215,162,1611,Old Rasputin Russian Imperial Stout,1,4.35
7787,215,162,1611,Pinstripe Red Ale,2,19.12
7788,207,408,1295,Ice Tea,2,4.06
7788,207,408,1295,Southern Pecan Brown ale,2,6.78
7789,219,237,1647,Tripel Karmeliet,2,7.76
7790,182,353,2068,Sundance Amber Ale,1,6.17
7790,182,353,2068,Dirty Shirley,3,36.87
7791,87,56,1592,Engel Gold,2,20.88
7792,100,67,1337,St Peter's Wheat Ale,1,10.21
7793,223,208,1867,Quail Springs India Pale Ale,3,24.12
7793,223,208,1867,Xingu Black Beer,3,25.68
7793,223,208,1867,Ice Tea,2,5.12
7794,173,217,2139,Full Sail IPA,2,21.6
7794,173,217,2139,Boddingtons Pub Ale,2,13.48
7794,173,217,2139,Fries,3,31.86
7795,72,406,1386,Boris,3,31.02
7795,72,406,1386,Wings,3,36.99
7795,72,406,1386,Fordham Dunkel Weiss,2,9.84
7796,126,315,912,Capital Maibock,2,20.46
7796,126,315,912,Fries,1,10.35
7796,126,315,912,Ice Tea,3,6.06
7797,86,212,1786,Spaten Munchen Dunkel,1,4.78
7797,86,212,1786,Fries,3,30.9
7798,233,112,1063,Ice Tea,3,8.91
7799,175,197,1870,SweetWater Summer Hummer,3,7.92
7799,175,197,1870,Hotdog,3,33.06
7799,175,197,1870,Capital Vintage Ale,2,14.74
7800,72,169,1335,River Rock Ale,1,4.42
7800,72,169,1335,Wings,2,24.66
7800,72,169,1335,Dirty Shirley,3,36.75
7800,72,169,1335,Fordham Dunkel Weiss,2,9.84
7800,72,169,1335,Boris,2,20.68
7801,106,473,1241,Rogue Dry Hopped Saint Rogue Red Ale,2,14.62
7801,106,473,1241,Saint Arnold Brown Ale,1,5.18
7801,106,473,1241,Old Milwaukee,3,37.47
7802,103,266,1936,Hotdog,1,11.98
7803,232,460,1562,Cheesburger,2,6.18
7803,232,460,1562,Station House Red Ale,3,27.81
7803,232,460,1562,Quail Springs India Pale Ale,2,17.92
7804,81,281,1266,Lakeport Honey Lager,1,7.38
7805,111,282,1653,Cheesburger,1,3.67
7806,182,259,1489,Sundance Amber Ale,2,12.34
7806,182,259,1489,Dirty Shirley,2,24.58
7806,182,259,1489,Ice Tea,1,2.73
7806,182,259,1489,Cheesburger,1,3.5
7807,188,67,2054,Hops Clearwater Light,2,6.18
7807,188,67,2054,Dirty Shirley,3,38.73
7807,188,67,2054,Capital Maibock,2,21.62
7807,188,67,2054,Fried Chocolate Tarantula,1,8.09
7808,66,500,1961,Ice Tea,3,7.26
7808,66,500,1961,New Glarus Spotted Cow Ale,3,8.43
7809,163,100,1326,Wings,3,38.19
7809,163,100,1326,BridgePort India Pale Ale,2,14.36
7809,163,100,1326,Boris,2,21.98
7809,163,100,1326,Fordham Dunkel Weiss,1,4.92
7810,229,366,1499,Spaten Munchen Dunkel,3,14.67
7810,229,366,1499,Dirty Shirley,2,24.9
7810,229,366,1499,New Glarus Two Women New,1,11.91
7811,239,314,1335,Ice Tea,2,4.12
7811,239,314,1335,Boddingtons Pub Ale,1,6.35
7811,239,314,1335,Station House Red Ale,2,18.2
7812,128,483,1716,Pepsi,3,6.51
7812,128,483,1716,Hotdog,1,11.29
7813,24,397,1836,Coke,2,12.16
7813,24,397,1836,BridgePort India Pale Ale,1,7.31
7813,24,397,1836,Strong Suffolk Vintage Ale,1,8.61
7814,56,156,1757,Fries,3,30.0
7814,56,156,1757,Old Rasputin Russian Imperial Stout,1,4.97
7814,56,156,1757,Strong Suffolk Vintage Ale,3,24.39
7815,47,43,1410,Old Milwaukee,3,37.35
7815,47,43,1410,Fried Chocolate Tarantula,1,8.23
7815,47,43,1410,Quail Springs India Pale Ale,1,8.85
7816,45,95,1596,Full Sail IPA,1,10.38
7816,45,95,1596,Fried Chocolate Tarantula,2,16.62
7816,45,95,1596,Wings,1,12.72
7816,45,95,1596,Drake's Expedition Ale,1,5.37
7816,45,95,1596,Dirty Shirley,1,12.2
7817,231,414,2172,Dirty Shirley,3,37.29
7817,231,414,2172,Fordham Dunkel Weiss,1,4.57
7817,231,414,2172,Lakeport Honey Lager,3,22.71
7818,106,430,1937,Saint Arnold Brown Ale,2,10.36
7819,133,109,2112,Cheesburger,1,3.9
7820,153,230,1597,BridgePort India Pale Ale,3,21.39
7820,153,230,1597,Fried Chocolate Tarantula,2,16.78
7820,153,230,1597,Cheesburger,1,3.09
7821,151,380,1636,Abita Turbodog,1,11.84
7821,151,380,1636,Fried Chocolate Tarantula,3,24.81
7821,151,380,1636,Widmer Snowplow Milk Stout,2,22.42
7822,81,169,1813,Water,2,13.56
7822,81,169,1813,Lakeport Honey Lager,3,22.14
7822,81,169,1813,New Glarus Spotted Cow Ale,3,6.96
7823,107,364,2050,Dirty Shirley,2,25.12
7823,107,364,2050,Hops Clearwater Light,3,9.21
7824,131,421,1311,Victoria Bitter,3,24.63
7824,131,421,1311,Xingu Black Beer,3,26.94
7825,81,454,2001,Water,3,20.34
7826,30,472,971,Ice Tea,2,4.14
7826,30,472,971,Capital Vintage Ale,2,14.38
7827,91,326,1941,Hotdog,1,11.55
7828,63,381,1887,Dirty Shirley,1,12.75
7829,129,134,951,Rogue Dry Hopped Saint Rogue Red Ale,1,7.01
7829,129,134,951,Water,3,18.57
7830,105,413,1536,Tuppers' Hop Pocket Pils,1,7.26
7830,105,413,1536,Fried Chocolate Tarantula,3,25.74
7830,105,413,1536,Ice Tea,1,2.99
7830,105,413,1536,Wings,2,25.66
7830,105,413,1536,Geary's Pale Ale,1,4.45
7831,69,354,1876,Saint Arnold Brown Ale,3,15.81
7831,69,354,1876,Strongarm Ruby Red Ale,1,2.43
7831,69,354,1876,Water,1,6.07
7831,69,354,1876,Dirty Shirley,3,36.42
7832,62,48,1743,Capital Maibock,1,10.05
7832,62,48,1743,River Rock Ale,2,8.2
7832,62,48,1743,Ice Tea,3,8.34
7832,62,48,1743,Fordham Dunkel Weiss,2,9.36
7832,62,48,1743,New Glarus Two Women New,1,11.5
7833,159,104,1754,Fred,3,27.93
7833,159,104,1754,Fordham Dunkel Weiss,1,4.21
7834,239,188,1279,Boddingtons Pub Ale,1,6.35
7835,57,175,1850,Water,2,13.18
7835,57,175,1850,Southern Pecan Brown ale,2,7.96
7835,57,175,1850,Old Rasputin Russian Imperial Stout,3,12.48
7836,219,180,1388,Pepsi,3,7.23
7837,130,210,1329,Ice Tea,1,2.71
7838,90,471,1641,Strongarm Ruby Red Ale,3,8.01
7838,90,471,1641,Water,2,13.18
7839,194,379,1400,River Rock Ale,3,14.61
7839,194,379,1400,Dirty Shirley,3,38.67
7839,194,379,1400,Coke,2,12.7
7839,194,379,1400,Boddingtons Pub Ale,3,20.76
7840,23,127,1898,River Rock Ale,3,12.93
7840,23,127,1898,Pepsi,2,5.94
7840,23,127,1898,Wings,1,12.8
7841,236,279,1584,Wings,3,37.41
7842,224,224,902,Station House Red Ale,1,9.01
7842,224,224,902,Hotdog,1,11.37
7843,188,152,1944,Hops Clearwater Light,2,6.18
7844,169,269,1182,Smuttynose Wheat Wine,3,37.71
7844,169,269,1182,Hotdog,2,22.72
7844,169,269,1182,Steamworks Summer Kolsch,3,16.56
7844,169,269,1182,Moosbacher Schwarze Weisse,2,5.96
7844,169,269,1182,New Glarus Spotted Cow Ale,1,2.71
7845,249,320,1796,Wings,1,12.74
7845,249,320,1796,St-Ambroise Oatmeal Stout,1,7.18
7845,249,320,1796,Fries,3,30.33
7845,249,320,1796,Dirty Shirley,2,25.26
7846,228,424,1933,Wings,1,12.35
7846,228,424,1933,Geary's Pale Ale,3,14.37
7847,128,273,1635,Cheesburger,2,6.16
7848,35,435,1483,Dirty Shirley,1,12.28
7848,35,435,1483,Left Hand Polestar Pilsner,1,5.1
7848,35,435,1483,Cheesburger,3,10.56
7848,35,435,1483,New Glarus Two Women New,1,11.8
7848,35,435,1483,Pepsi,3,7.95
7849,117,313,2135,Lakefront Bridge Burner,1,11.39
7850,66,238,1608,New Glarus Spotted Cow Ale,2,5.62
7850,66,238,1608,Ice Tea,2,4.84
7851,147,57,1165,Tuppers' Hop Pocket Pils,1,7.91
7851,147,57,1165,Water,1,6.13
7851,147,57,1165,Wings,3,36.69
7852,37,318,1149,Cheesburger,2,6.56
7853,206,24,1365,Fried Chocolate Tarantula,3,24.54
7853,206,24,1365,Boddingtons Pub Ale,1,6.86
7853,206,24,1365,Full Sail IPA,2,21.28
7854,231,354,1595,Dirty Shirley,1,12.43
7855,43,168,1607,Capital Vintage Ale,3,22.23
7855,43,168,1607,Old Milwaukee,2,24.9
7855,43,168,1607,Coke,2,13.6
7856,125,308,1685,Engel Gold,2,21.3
7856,125,308,1685,Ice Tea,2,4.14
7857,237,344,1023,Left Hand Black Jack Porter,3,6.33
7858,21,461,1489,Strong Suffolk Vintage Ale,2,17.94
7858,21,461,1489,Pepsi,1,2.14
7858,21,461,1489,Boris,1,10.35
7859,93,83,1407,Dirty Shirley,3,37.68
7860,160,145,1276,St Peter's Wheat Ale,2,20.08
7861,131,459,1471,Victoria Bitter,2,16.42
7861,131,459,1471,Xingu Black Beer,3,26.94
7862,1,240,1346,Aass Juleol Premium,2,21.52
7863,40,311,1244,Point Horizon Wheat,2,22.78
7863,40,311,1244,Moosbacher Schwarze Weisse,3,7.02
7863,40,311,1244,Fried Chocolate Tarantula,1,8.32
7864,52,152,1340,Dirty Shirley,3,37.47
7864,52,152,1340,Cheesburger,2,6.32
7864,52,152,1340,Fried Chocolate Tarantula,3,25.83
7865,70,284,914,Left Hand Polestar Pilsner,1,5.42
7865,70,284,914,Wings,1,12.36
7866,27,429,1770,New Glarus Two Women New,1,11.62
7866,27,429,1770,Pepsi,1,2.66
7866,27,429,1770,Ice Tea,2,5.92
7867,208,179,1630,Lakeport Honey Lager,2,14.78
7867,208,179,1630,Fries,1,10.77
7868,63,236,2025,Strongarm Ruby Red Ale,3,7.74
7869,94,179,1226,Xingu Black Beer,1,8.74
7869,94,179,1226,Moosbacher Schwarze Weisse,2,5.86
7870,122,232,1419,Fried Chocolate Tarantula,1,8.8
7870,122,232,1419,Miller High Life Light,2,11.44
7870,122,232,1419,Strong Suffolk Vintage Ale,1,8.57
7871,130,20,1417,Fried Chocolate Tarantula,2,17.74
7871,130,20,1417,Saint Arnold Brown Ale,1,5.18
7871,130,20,1417,Ice Tea,1,2.71
7872,128,260,1554,Hotdog,3,33.87
7872,128,260,1554,Boulevard Unfiltered Wheat Beer,3,12.93
7872,128,260,1554,Full Sail IPA,1,10.63
7872,128,260,1554,Fred,3,29.85
7873,111,445,2159,Cheesburger,3,11.01
7874,21,131,1273,Water,1,6.05
7874,21,131,1273,Boris,3,31.05
7874,21,131,1273,Fried Chocolate Tarantula,3,25.92
7875,172,214,1376,Spaten Munchen Dunkel,1,4.67
7875,172,214,1376,Hotdog,3,35.34
7876,166,279,2050,Cheesburger,1,3.41
7876,166,279,2050,Wings,1,12.48
7876,166,279,2050,Station House Red Ale,2,18.5
7876,166,279,2050,Dirty Shirley,2,24.68
7877,76,104,1953,Moosbacher Schwarze Weisse,3,8.16
7877,76,104,1953,Drake's Expedition Ale,2,11.92
7878,140,213,1550,Coke,3,19.5
7878,140,213,1550,Russian River Blind Pig IPA,3,8.25
7878,140,213,1550,Capital Vintage Ale,1,7.15
7879,175,421,984,St-Ambroise Oatmeal Stout,2,14.36
7879,175,421,984,Water,3,19.83
7879,175,421,984,Hotdog,2,22.04
7879,175,421,984,SweetWater Summer Hummer,2,5.28
7879,175,421,984,Lakefront Bridge Burner,3,35.76
7880,116,253,1801,Station House Red Ale,1,9.2
7881,234,108,1794,Aass Juleol Premium,1,10.06
7881,234,108,1794,Moosbacher Schwarze Weisse,2,5.54
7882,213,278,1508,Coke,1,6.37
7882,213,278,1508,Tuppers' Hop Pocket Pils,3,22.71
7883,30,262,1635,Capital Vintage Ale,1,7.19
7884,100,217,1651,Steamworks Summer Kolsch,2,11.58
7885,57,8,1176,Fordham Dunkel Weiss,3,14.79
7886,11,260,1196,New Glarus Spotted Cow Ale,3,6.78
7887,10,13,1338,Pepsi,1,2.08
7887,10,13,1338,Left Hand Polestar Pilsner,2,10.44
7887,10,13,1338,Fries,1,10.89
7888,149,60,1535,Tripel Karmeliet,2,6.22
7888,149,60,1535,Dirty Shirley,3,37.53
7889,3,95,1439,Water,1,6.12
7889,3,95,1439,Russian River Blind Pig IPA,1,2.67
7890,159,405,1868,Fred,2,18.62
7890,159,405,1868,St-Ambroise Oatmeal Stout,1,7.18
7890,159,405,1868,Fordham Dunkel Weiss,3,12.63
7891,228,363,1798,Wings,2,24.7
7891,228,363,1798,Geary's Pale Ale,2,9.58
7892,86,332,1614,Fries,3,30.9
7892,86,332,1614,Spaten Munchen Dunkel,1,4.78
7892,86,332,1614,Point Horizon Wheat,2,23.68
7893,188,478,1479,Hops Clearwater Light,3,9.27
7893,188,478,1479,Fried Chocolate Tarantula,3,24.27
7894,199,105,1802,Cheesburger,3,9.51
7894,199,105,1802,Wings,1,12.89
7894,199,105,1802,Hotdog,3,33.12
7895,91,330,1573,Pepsi,2,5.9
7895,91,330,1573,Hotdog,3,34.65
7895,91,330,1573,Fries,1,10.81
7896,181,297,1042,Hotdog,2,22.1
7897,140,314,1734,Coke,3,19.5
7897,140,314,1734,Russian River Blind Pig IPA,1,2.75
7897,140,314,1734,Capital Vintage Ale,3,21.45
7898,123,122,949,Fries,1,10.93
7898,123,122,949,Boris,1,10.21
7898,123,122,949,Drake's Expedition Ale,3,18.0
7899,144,292,1481,Ice Tea,3,7.95
7900,205,193,1521,Ice Tea,3,8.37
7900,205,193,1521,Hops Clearwater Light,3,10.38
7900,205,193,1521,Water,3,19.11
7901,79,99,2143,Old Rasputin Russian Imperial Stout,2,9.78
7901,79,99,2143,Coke,1,6.07
7902,210,235,1457,Water,2,13.12
7903,128,82,994,Pinstripe Red Ale,1,9.85
7904,89,423,1278,Station House Red Ale,1,9.37
7904,89,423,1278,Fries,1,10.73
7904,89,423,1278,Hotdog,3,35.13
7904,89,423,1278,Left Hand Polestar Pilsner,3,16.11
7905,125,484,1330,Cheesburger,2,6.08
7905,125,484,1330,Tripel Karmeliet,3,10.89
7905,125,484,1330,Engel Gold,2,21.3
7906,196,391,1749,Fried Chocolate Tarantula,2,17.8
7906,196,391,1749,Aass Juleol Premium,3,31.35
7907,95,167,1894,Geary's Pale Ale,2,8.6
7907,95,167,1894,Hops Clearwater Light,2,7.4
7908,190,476,1521,Lakeport Honey Lager,2,14.32
7908,190,476,1521,Spaten Munchen Dunkel,3,14.73
7909,181,256,1533,Water,2,12.1
7909,181,256,1533,Saint Arnold Brown Ale,2,11.3
7909,181,256,1533,SweetWater Summer Hummer,3,8.88
7910,12,490,1918,Dirty Shirley,1,12.2
7910,12,490,1918,Tuppers' Hop Pocket Pils,2,15.04
7910,12,490,1918,Fries,3,30.66
7910,12,490,1918,Ice Tea,2,5.46
7911,16,410,1525,Lakefront Bridge Burner,2,23.82
7911,16,410,1525,Steamworks Summer Kolsch,1,5.15
7911,16,410,1525,Coke,1,6.07
7911,16,410,1525,Full Sail IPA,3,30.54
7912,206,209,1043,Fried Chocolate Tarantula,2,16.36
7912,206,209,1043,Boddingtons Pub Ale,2,13.72
7912,206,209,1043,Full Sail IPA,3,31.92
7913,91,254,2008,Hotdog,3,34.65
7914,141,322,1707,St-Ambroise Oatmeal Stout,1,7.66
7915,61,89,1415,New Glarus Two Women New,1,11.79
7916,170,310,1732,SweetWater Summer Hummer,2,5.44
7916,170,310,1732,Coke,3,20.7
7916,170,310,1732,Old Rasputin Russian Imperial Stout,1,4.08
7917,230,334,1126,Ice Tea,2,5.64
7917,230,334,1126,Boulevard Unfiltered Wheat Beer,3,14.79
7917,230,334,1126,Fries,3,31.5
7918,199,385,1851,Hotdog,1,11.04
7918,199,385,1851,Cheesburger,3,9.51
7918,199,385,1851,Wings,2,25.78
7919,124,356,1169,Wings,1,12.39
7920,148,250,1777,Wings,3,37.86
7920,148,250,1777,Sundance Amber Ale,3,18.69
7920,148,250,1777,Coke,2,12.16
7921,224,205,1024,Station House Red Ale,3,27.03
7921,224,205,1024,Ice Tea,3,8.82
7921,224,205,1024,Hotdog,2,22.74
7922,82,64,976,Ice Tea,3,8.28
7922,82,64,976,Fordham Dunkel Weiss,2,9.96
7923,240,418,1210,Tripel Karmeliet,3,10.65
7923,240,418,1210,Dirty Shirley,3,36.54
7923,240,418,1210,Wings,3,37.5
7923,240,418,1210,Ice Tea,1,2.37
7924,118,99,1998,Capital Vintage Ale,1,7.87
7924,118,99,1998,Water,1,6.35
7924,118,99,1998,Dirty Shirley,3,37.65
7925,75,52,1292,Ice Tea,1,2.17
7925,75,52,1292,Wings,2,24.6
7925,75,52,1292,Fried Chocolate Tarantula,2,17.46
7925,75,52,1292,Dirty Shirley,3,37.11
7926,242,389,1960,Abita Turbodog,3,33.54
7926,242,389,1960,Hitachino Nest Weizen,3,16.8
7926,242,389,1960,River Rock Ale,3,13.44
7927,196,169,1203,Aass Juleol Premium,2,20.9
7927,196,169,1203,Fried Chocolate Tarantula,3,26.7
7927,196,169,1203,Wings,3,38.64
7928,217,492,1577,St-Ambroise Oatmeal Stout,2,15.26
7928,217,492,1577,Saint Arnold Brown Ale,2,10.0
7929,225,447,1558,Water,3,19.32
7929,225,447,1558,Dirty Shirley,1,12.97
7929,225,447,1558,Fried Chocolate Tarantula,2,17.48
7930,6,222,1346,Fordham Dunkel Weiss,3,12.09
7930,6,222,1346,Water,2,13.48
7930,6,222,1346,Full Sail IPA,2,20.86
7931,139,363,1859,Rogue Dry Hopped Saint Rogue Red Ale,1,7.64
7931,139,363,1859,Wings,1,12.38
7931,139,363,1859,Dirty Shirley,1,12.29
7932,4,149,1249,Tripel Karmeliet,2,7.26
7932,4,149,1249,Wings,2,25.78
7932,4,149,1249,Southern Pecan Brown ale,2,7.26
7933,191,161,1692,Fries,3,32.25
7933,191,161,1692,Coke,2,12.28
7934,56,98,1474,Fries,3,30.0
7934,56,98,1474,Pepsi,2,5.3
7934,56,98,1474,Drake's Expedition Ale,2,10.6
7934,56,98,1474,Strong Suffolk Vintage Ale,1,8.13
7934,56,98,1474,Old Rasputin Russian Imperial Stout,1,4.97
7935,177,364,1093,Pepsi,1,2.58
7935,177,364,1093,Ice Tea,1,2.81
7935,177,364,1093,Point Horizon Wheat,3,33.81
7935,177,364,1093,Water,2,12.24
7936,157,327,1498,Ice Tea,2,4.32
7936,157,327,1498,Coke,2,12.08
7936,157,327,1498,Hops Clearwater Light,1,3.1
7937,22,130,2211,Fried Chocolate Tarantula,3,24.99
7937,22,130,2211,Cheesburger,3,10.05
7937,22,130,2211,Fries,2,21.98
7938,93,391,1899,Steamworks Summer Kolsch,1,5.86
7938,93,391,1899,Dirty Shirley,1,12.56
7938,93,391,1899,Fried Chocolate Tarantula,2,16.36
7939,129,93,1195,Rogue Dry Hopped Saint Rogue Red Ale,1,7.01
7939,129,93,1195,Water,2,12.38
7939,129,93,1195,Ice Tea,2,4.52
7940,238,432,1060,Ice Tea,2,5.28
7940,238,432,1060,Left Hand Polestar Pilsner,2,11.5
7941,110,383,1644,Fries,1,10.79
7941,110,383,1644,Hitachino Nest Weizen,1,5.46
7941,110,383,1644,Fried Chocolate Tarantula,1,8.02
7942,198,253,1817,Wings,1,12.56
7942,198,253,1817,Old Milwaukee,1,12.86
7942,198,253,1817,Geary's Pale Ale,2,8.02
7942,198,253,1817,Hotdog,2,22.94
7942,198,253,1817,Fried Chocolate Tarantula,2,17.94
7943,124,90,1870,Wings,1,12.39
7944,135,263,1935,Fried Chocolate Tarantula,2,16.94
7945,134,153,1246,Wings,3,36.15
7946,128,162,1279,Pepsi,1,2.17
7946,128,162,1279,Full Sail IPA,3,31.89
7946,128,162,1279,Boulevard Unfiltered Wheat Beer,1,4.31
7946,128,162,1279,Hotdog,1,11.29
7946,128,162,1279,Ice Tea,3,7.38
7948,126,40,1828,Fries,3,31.05
7949,175,375,1006,Capital Vintage Ale,1,7.37
7949,175,375,1006,Water,3,19.83
7950,200,373,1336,Left Hand Black Jack Porter,2,4.16
7951,239,286,1110,Station House Red Ale,1,9.1
7951,239,286,1110,Ice Tea,2,4.12
7951,239,286,1110,Boddingtons Pub Ale,2,12.7
7952,224,232,1008,Ice Tea,2,5.88
7952,224,232,1008,Station House Red Ale,3,27.03
7952,224,232,1008,Hotdog,1,11.37
7953,217,48,1212,Ice Tea,1,2.48
7953,217,48,1212,Fries,3,33.0
7953,217,48,1212,Saint Arnold Brown Ale,1,5.0
7953,217,48,1212,Full Sail IPA,2,20.9
7954,84,234,1864,Ice Tea,3,6.72
7954,84,234,1864,River Rock Ale,2,8.18
7955,14,378,1151,Dirty Shirley,2,25.64
7956,152,362,2075,Tripel Karmeliet,3,10.8
7956,152,362,2075,Dirty Shirley,1,12.6
7956,152,362,2075,St Peter's Wheat Ale,2,20.96
7957,159,270,1278,Fred,3,27.93
7957,159,270,1278,Fordham Dunkel Weiss,1,4.21
7957,159,270,1278,St-Ambroise Oatmeal Stout,3,21.54
7958,147,431,1916,Wings,3,36.69
7958,147,431,1916,Tuppers' Hop Pocket Pils,2,15.82
7958,147,431,1916,Water,2,12.26
7959,5,326,1573,Fries,1,10.43
7960,53,213,1569,Water,3,19.23
7960,53,213,1569,Saint Arnold Brown Ale,3,17.07
7961,4,153,1718,Southern Pecan Brown ale,3,10.89
7961,4,153,1718,Wings,1,12.89
7961,4,153,1718,Tripel Karmeliet,3,10.89
7962,76,489,1725,Moosbacher Schwarze Weisse,3,8.16
7962,76,489,1725,Drake's Expedition Ale,2,11.92
7963,132,62,1127,Russian River Blind Pig IPA,1,2.11
7964,131,440,1542,Xingu Black Beer,3,26.94
7964,131,440,1542,Victoria Bitter,3,24.63
7965,241,306,2166,Sundance Amber Ale,3,18.57
7965,241,306,2166,Ice Tea,3,6.57
7965,241,306,2166,Water,1,6.78
7966,163,196,1720,Wings,3,38.19
7966,163,196,1720,Fordham Dunkel Weiss,1,4.92
7966,163,196,1720,BridgePort India Pale Ale,1,7.18
7966,163,196,1720,Boris,3,32.97
7967,27,184,1939,New Glarus Two Women New,3,34.86
7967,27,184,1939,Ice Tea,1,2.96
7968,37,444,1222,Cheesburger,3,9.84
7969,126,259,1393,Fries,3,31.05
7969,126,259,1393,Ice Tea,3,6.06
7969,126,259,1393,Capital Maibock,1,10.23
7970,1,27,1872,Aass Juleol Premium,1,10.76
7971,113,4,1650,Miller High Life Light,3,16.89
7971,113,4,1650,Fries,1,10.28
7972,116,216,2167,Station House Red Ale,1,9.2
7973,110,462,1390,Fries,3,32.37
7973,110,462,1390,Sundance Amber Ale,3,18.0
7973,110,462,1390,Hitachino Nest Weizen,1,5.46
7973,110,462,1390,Fried Chocolate Tarantula,1,8.02
7973,110,462,1390,Boris,1,10.55
7974,65,187,2091,SweetWater Summer Hummer,3,8.13
7975,191,79,1646,River Rock Ale,2,9.46
7975,191,79,1646,Fries,1,10.75
7976,222,407,948,Cheesburger,2,6.84
7976,222,407,948,Boulevard Unfiltered Wheat Beer,3,13.77
7976,222,407,948,Old Milwaukee,1,12.82
7976,222,407,948,New Glarus Spotted Cow Ale,2,5.56
