tid,BarId,DrinkerId,SubTotal,Tax,Tip,Total
6828,73,122,12.12,0.85,2.42,15.39
6829,140,208,6.5,0.46,1.3,8.26
6830,228,354,4.79,0.34,0.96,6.09
6831,190,462,21.48,1.5,4.3,27.28
6832,197,19,8.04,0.56,1.61,10.21
6833,169,18,11.36,0.8,2.27,14.43
6834,19,379,13.26,0.93,2.65,16.84
6835,11,112,2.47,0.17,0.49,3.13
6836,25,125,12.17,0.85,2.43,15.45
6837,102,342,8.02,0.56,1.6,10.18
6838,179,273,31.29,2.19,6.26,39.74
6839,80,497,20.64,1.44,4.13,26.21
6840,239,31,2.06,0.14,0.41,2.61
6841,147,142,12.26,0.86,2.45,15.57
6842,134,214,36.15,2.53,7.23,45.91
6843,80,283,6.88,0.48,1.38,8.74
6844,240,136,10.65,0.75,2.13,13.53
6845,14,250,22.2,1.55,4.44,28.19
6846,101,41,7.2,0.5,1.44,9.14
6847,187,490,36.21,2.53,7.24,45.98
6848,109,388,11.47,0.8,2.29,14.56
6849,25,452,13.34,0.93,2.67,16.94
6850,122,277,17.14,1.2,3.43,21.77
6851,32,377,17.36,1.22,3.47,22.05
6852,214,94,36.33,2.54,7.27,46.14
6853,134,146,8.5,0.6,1.7,10.8
6854,226,371,2.58,0.18,0.52,3.28
6855,22,227,32.97,2.31,6.59,41.87
6856,162,23,8.31,0.58,1.66,10.55
6857,7,387,8.07,0.56,1.61,10.24
6858,198,491,17.94,1.26,3.59,22.79
6859,102,197,16.74,1.17,3.35,21.26
6860,132,287,6.33,0.44,1.27,8.04
6861,143,101,20.7,1.45,4.14,26.29
6862,208,24,21.54,1.51,4.31,27.36
6863,68,426,17.34,1.21,3.47,22.02
6864,161,102,2.5,0.18,0.5,3.18
6865,173,55,21.24,1.49,4.25,26.98
6866,145,189,12.12,0.85,2.42,15.39
6867,240,483,25.0,1.75,5.0,31.75
6868,207,116,21.52,1.51,4.3,27.33
6869,84,328,2.24,0.16,0.45,2.85
6870,200,393,6.24,0.44,1.25,7.93
6871,130,358,4.5,0.32,0.9,5.72
6872,182,66,5.46,0.38,1.09,6.93
6873,142,477,5.18,0.36,1.04,6.58
6874,97,27,4.48,0.31,0.9,5.69
6875,56,238,30.0,2.1,6.0,38.1
6876,144,410,2.06,0.14,0.41,2.61
6877,58,325,6.89,0.48,1.38,8.75
6878,75,500,12.3,0.86,2.46,15.62
6879,13,16,34.95,2.45,6.99,44.39
6880,140,27,13.0,0.91,2.6,16.51
6881,96,365,4.56,0.32,0.91,5.79
6882,216,315,37.56,2.63,7.51,47.7
6883,209,160,22.16,1.55,4.43,28.14
6884,207,470,10.76,0.75,2.15,13.66
6885,156,302,17.06,1.19,3.41,21.66
6886,93,235,24.54,1.72,4.91,31.17
6887,226,305,2.58,0.18,0.52,3.28
6888,18,201,5.87,0.41,1.17,7.45
6889,134,453,12.05,0.84,2.41,15.3
6890,131,319,8.21,0.57,1.64,10.42
6891,65,456,25.88,1.81,5.18,32.87
6892,133,167,7.8,0.55,1.56,9.91
6893,216,19,12.52,0.88,2.5,15.9
6894,124,201,37.17,2.6,7.43,47.2
6895,221,186,21.98,1.54,4.4,27.92
6896,128,357,10.63,0.74,2.13,13.5
6897,30,435,6.21,0.43,1.24,7.88
6898,197,51,8.04,0.56,1.61,10.21
6899,116,266,9.2,0.64,1.84,11.68
6900,75,341,37.11,2.6,7.42,47.13
6901,141,286,7.66,0.54,1.53,9.73
6902,20,497,8.76,0.61,1.75,11.12
6903,128,221,10.36,0.73,2.07,13.16
6904,17,325,26.82,1.88,5.36,34.06
6905,111,420,23.86,1.67,4.77,30.3
6906,210,3,23.76,1.66,4.75,30.17
6907,122,345,11.44,0.8,2.29,14.53
6908,222,295,5.56,0.39,1.11,7.06
6909,98,180,11.26,0.79,2.25,14.3
6910,146,285,12.38,0.87,2.48,15.73
6911,161,462,5.0,0.35,1.0,6.35
6912,117,101,22.78,1.59,4.56,28.93
6913,116,175,9.2,0.64,1.84,11.68
6914,174,126,11.75,0.82,2.35,14.92
6915,112,422,12.28,0.86,2.46,15.6
6916,204,372,10.46,0.73,2.09,13.28
6917,92,172,4.82,0.34,0.96,6.12
6918,221,355,23.68,1.66,4.74,30.08
6919,191,116,8.13,0.57,1.63,10.33
6920,87,360,20.88,1.46,4.18,26.52
6921,12,397,8.68,0.61,1.74,11.03
6922,240,119,7.11,0.5,1.42,9.03
6923,95,44,3.7,0.26,0.74,4.7
6924,44,64,24.93,1.75,4.99,31.67
6925,42,445,24.06,1.68,4.81,30.55
6926,96,190,11.77,0.82,2.35,14.94
6927,237,341,6.33,0.44,1.27,8.04
6928,137,450,10.34,0.72,2.07,13.13
6929,226,135,2.58,0.18,0.52,3.28
6930,29,57,8.78,0.61,1.76,11.15
6931,197,346,2.68,0.19,0.54,3.41
6932,25,95,20.01,1.4,4.0,25.41
6933,65,471,6.05,0.42,1.21,7.68
6934,226,283,29.31,2.05,5.86,37.22
6935,20,403,5.84,0.41,1.17,7.42
6936,87,454,10.44,0.73,2.09,13.26
6937,25,28,20.01,1.4,4.0,25.41
6938,4,472,7.26,0.51,1.45,9.22
6939,200,324,2.08,0.15,0.42,2.65
6940,12,430,26.04,1.82,5.21,33.07
6941,137,28,5.17,0.36,1.03,6.56
6942,44,466,9.16,0.64,1.83,11.63
6943,31,21,38.16,2.67,7.63,48.46
6944,90,105,2.67,0.19,0.53,3.39
6945,52,179,25.83,1.81,5.17,32.81
6946,246,267,7.9,0.55,1.58,10.03
6947,54,412,8.56,0.6,1.71,10.87
6948,82,431,2.76,0.19,0.55,3.5
6949,17,125,10.08,0.71,2.02,12.81
6950,64,277,16.3,1.14,3.26,20.7
6951,111,80,35.79,2.51,7.16,45.46
6952,183,51,13.92,0.97,2.78,17.67
6953,98,43,4.68,0.33,0.94,5.95
6954,26,143,25.53,1.79,5.11,32.43
6955,10,30,24.68,1.73,4.94,31.35
6956,247,224,32.46,2.27,6.49,41.22
6957,139,384,24.58,1.72,4.92,31.22
6958,105,374,5.98,0.42,1.2,7.6
6959,247,162,3.04,0.21,0.61,3.86
6960,107,332,4.06,0.28,0.81,5.15
6961,73,144,10.25,0.72,2.05,13.02
6962,70,25,24.72,1.73,4.94,31.39
6963,187,204,12.07,0.84,2.41,15.32
6964,176,313,11.74,0.82,2.35,14.91
6965,42,94,24.06,1.68,4.81,30.55
6966,39,88,7.83,0.55,1.57,9.95
6967,116,25,27.6,1.93,5.52,35.05
6968,124,496,24.78,1.73,4.96,31.47
6969,61,114,35.37,2.48,7.07,44.92
6970,96,217,35.31,2.47,7.06,44.84
6971,231,153,4.57,0.32,0.91,5.8
6972,138,272,20.28,1.42,4.06,25.76
6973,56,184,4.97,0.35,0.99,6.31
6974,110,33,34.92,2.44,6.98,44.34
6975,197,469,2.68,0.19,0.54,3.41
6976,157,107,18.12,1.27,3.62,23.01
6977,183,303,12.3,0.86,2.46,15.62
6978,56,186,5.3,0.37,1.06,6.73
6979,209,366,11.08,0.78,2.22,14.08
6980,120,296,18.42,1.29,3.68,23.39
6981,172,185,6.21,0.43,1.24,7.88
6982,159,479,12.63,0.88,2.53,16.04
6983,197,356,2.68,0.19,0.54,3.41
6984,201,343,25.7,1.8,5.14,32.64
6985,20,266,27.54,1.93,5.51,34.98
6986,151,117,11.84,0.83,2.37,15.04
6987,65,244,25.88,1.81,5.18,32.87
6988,117,284,34.17,2.39,6.83,43.39
6989,101,72,10.5,0.74,2.1,13.34
6990,50,161,32.73,2.29,6.55,41.57
6991,164,440,12.72,0.89,2.54,16.15
6992,136,431,6.34,0.44,1.27,8.05
6993,250,138,33.15,2.32,6.63,42.1
6994,94,210,17.48,1.22,3.5,22.2
6995,169,301,5.96,0.42,1.19,7.57
6996,126,356,10.35,0.72,2.07,13.14
6997,146,335,2.75,0.19,0.55,3.49
6998,159,118,14.36,1.01,2.87,18.24
6999,202,464,2.01,0.14,0.4,2.55
7000,158,211,8.79,0.62,1.76,11.17
7001,117,119,6.89,0.48,1.38,8.75
7002,22,339,12.78,0.89,2.56,16.23
7003,152,322,10.48,0.73,2.1,13.31
7004,222,120,8.34,0.58,1.67,10.59
7005,1,352,32.28,2.26,6.46,41.0
7006,186,259,12.78,0.89,2.56,16.23
7007,105,125,13.35,0.93,2.67,16.95
7008,188,428,3.09,0.22,0.62,3.93
7009,30,122,21.57,1.51,4.31,27.39
7010,247,200,4.04,0.28,0.81,5.13
7011,169,228,2.71,0.19,0.54,3.44
7012,90,40,5.34,0.37,1.07,6.78
7013,71,396,2.26,0.16,0.45,2.87
7014,145,116,12.12,0.85,2.42,15.39
7015,239,421,18.2,1.27,3.64,23.11
7016,211,482,2.12,0.15,0.42,2.69
7017,189,108,2.94,0.21,0.59,3.74
7018,163,425,7.18,0.5,1.44,9.12
7019,79,129,6.07,0.42,1.21,7.7
7020,193,342,19.26,1.35,3.85,24.46
7021,244,298,34.98,2.45,7.0,44.43
7022,40,471,22.78,1.59,4.56,28.93
7023,171,69,6.14,0.43,1.23,7.8
7024,14,342,12.82,0.9,2.56,16.28
7025,45,89,12.72,0.89,2.54,16.15
7026,138,235,36.51,2.56,7.3,46.37
7027,165,153,4.76,0.33,0.95,6.04
7028,79,436,5.62,0.39,1.12,7.13
7029,133,436,7.8,0.55,1.56,9.91
7030,26,316,17.02,1.19,3.4,21.61
7031,30,263,21.57,1.51,4.31,27.39
7032,21,282,6.42,0.45,1.28,8.15
7033,107,316,10.41,0.73,2.08,13.22
7034,22,114,25.56,1.79,5.11,32.46
7035,235,258,38.91,2.72,7.78,49.41
7036,213,143,15.14,1.06,3.03,19.23
7037,165,460,23.74,1.66,4.75,30.15
7038,197,259,8.04,0.56,1.61,10.21
7039,10,15,12.34,0.86,2.47,15.67
7040,6,121,20.86,1.46,4.17,26.49
7041,143,234,8.07,0.56,1.61,10.24
7042,236,29,13.72,0.96,2.74,17.42
7043,205,159,3.46,0.24,0.69,4.39
7044,192,269,2.94,0.21,0.59,3.74
7045,180,87,10.9,0.76,2.18,13.84
7046,178,266,8.1,0.57,1.62,10.29
7047,152,322,32.04,2.24,6.41,40.69
7048,87,449,20.88,1.46,4.18,26.52
7049,206,305,20.58,1.44,4.12,26.14
7050,59,10,8.58,0.6,1.72,10.9
7051,194,86,19.05,1.33,3.81,24.19
7052,128,412,22.58,1.58,4.52,28.68
7053,198,1,12.56,0.88,2.51,15.95
7054,235,444,16.53,1.16,3.31,21.0
7055,46,74,12.46,0.87,2.49,15.82
7056,105,97,8.9,0.62,1.78,11.3
7057,97,194,2.24,0.16,0.45,2.85
7058,191,382,24.72,1.73,4.94,31.39
7059,170,57,5.44,0.38,1.09,6.91
7060,148,293,12.62,0.88,2.52,16.02
7061,33,483,2.22,0.16,0.44,2.82
7062,203,130,25.05,1.75,5.01,31.81
7063,237,273,2.11,0.15,0.42,2.68
7064,200,391,4.16,0.29,0.83,5.28
7065,142,321,12.02,0.84,2.4,15.26
7066,175,347,11.92,0.83,2.38,15.13
7067,102,347,16.04,1.12,3.21,20.37
7068,60,104,36.72,2.57,7.34,46.63
7069,185,359,12.28,0.86,2.46,15.6
7070,29,1,10.59,0.74,2.12,13.45
7071,7,450,7.17,0.5,1.43,9.1
7072,95,277,7.68,0.54,1.54,9.76
7073,224,424,5.88,0.41,1.18,7.47
7074,150,151,15.1,1.06,3.02,19.18
7075,124,52,12.39,0.87,2.48,15.74
7076,13,391,28.59,2.0,5.72,36.31
7077,88,499,12.1,0.85,2.42,15.37
7078,164,181,9.16,0.64,1.83,11.63
7079,188,43,16.18,1.13,3.24,20.55
7080,22,174,25.56,1.79,5.11,32.46
7081,95,34,3.84,0.27,0.77,4.88
7082,147,66,12.23,0.86,2.45,15.54
7083,1,179,21.52,1.51,4.3,27.33
7084,29,461,21.18,1.48,4.24,26.9
7085,187,262,30.39,2.13,6.08,38.6
7086,47,41,36.66,2.57,7.33,46.56
7087,214,233,26.82,1.88,5.36,34.06
7088,59,310,23.04,1.61,4.61,29.26
7089,166,11,37.02,2.59,7.4,47.01
7090,36,15,31.26,2.19,6.25,39.7
7091,194,215,12.7,0.89,2.54,16.13
7092,161,134,11.7,0.82,2.34,14.86
7093,1,483,10.76,0.75,2.15,13.66
7094,105,449,7.26,0.51,1.45,9.22
7095,149,62,9.33,0.65,1.87,11.85
7096,74,348,12.39,0.87,2.48,15.74
7097,45,363,16.11,1.13,3.22,20.46
7098,142,13,2.59,0.18,0.52,3.29
7099,159,322,21.54,1.51,4.31,27.36
7100,233,285,12.66,0.89,2.53,16.08
7101,228,299,9.58,0.67,1.92,12.17
7102,229,395,9.78,0.68,1.96,12.42
7103,193,491,12.84,0.9,2.57,16.31
7104,199,330,6.34,0.44,1.27,8.05
7105,224,101,8.82,0.62,1.76,11.2
7106,111,194,4.98,0.35,1.0,6.33
7107,160,88,5.34,0.37,1.07,6.78
7108,48,168,14.98,1.05,3.0,19.03
7109,165,101,7.14,0.5,1.43,9.07
7110,63,372,2.58,0.18,0.52,3.28
7111,207,212,18.36,1.29,3.67,23.32
7112,59,156,8.1,0.57,1.62,10.29
7113,34,11,14.28,1.0,2.86,18.14
7114,131,99,8.21,0.57,1.64,10.42
7115,244,466,25.14,1.76,5.03,31.93
7116,139,167,37.14,2.6,7.43,47.17
7117,205,210,12.74,0.89,2.55,16.18
7118,42,110,12.15,0.85,2.43,15.43
7119,76,465,8.16,0.57,1.63,10.36
7120,82,142,14.94,1.05,2.99,18.98
7121,44,324,9.16,0.64,1.83,11.63
7122,50,287,24.9,1.74,4.98,31.62
7123,56,8,5.3,0.37,1.06,6.73
7124,200,398,4.16,0.29,0.83,5.28
7125,91,50,5.9,0.41,1.18,7.49
7126,74,219,4.58,0.32,0.92,5.82
7127,101,51,35.49,2.48,7.1,45.07
7128,106,344,10.36,0.73,2.07,13.16
7129,69,470,18.21,1.27,3.64,23.12
7130,83,382,12.46,0.87,2.49,15.82
7131,58,239,11.7,0.82,2.34,14.86
7132,205,2,3.46,0.24,0.69,4.39
7133,199,5,33.12,2.32,6.62,42.06
7134,107,468,31.23,2.19,6.25,39.67
7135,239,32,4.12,0.29,0.82,5.23
7136,156,17,6.08,0.43,1.22,7.73
7137,246,149,11.85,0.83,2.37,15.05
7138,156,396,8.1,0.57,1.62,10.29
7139,202,363,10.4,0.73,2.08,13.21
7140,84,153,2.24,0.16,0.45,2.85
7141,43,350,6.37,0.45,1.27,8.09
7142,32,452,10.19,0.71,2.04,12.94
7143,57,168,11.94,0.84,2.39,15.17
7144,93,342,16.36,1.15,3.27,20.78
7145,156,441,25.59,1.79,5.12,32.5
7146,70,309,10.84,0.76,2.17,13.77
7147,2,139,12.44,0.87,2.49,15.8
7148,212,148,2.02,0.14,0.4,2.56
7149,83,427,18.69,1.31,3.74,23.74
7150,192,149,3.46,0.24,0.69,4.39
7151,231,324,15.14,1.06,3.03,19.23
7152,102,123,8.37,0.59,1.67,10.63
7153,191,6,4.73,0.33,0.95,6.01
7154,27,347,5.32,0.37,1.06,6.75
7155,139,420,15.28,1.07,3.06,19.41
7156,165,341,2.38,0.17,0.48,3.03
7157,132,359,2.11,0.15,0.42,2.68
7158,72,209,10.34,0.72,2.07,13.13
7159,156,367,17.06,1.19,3.41,21.66
7160,98,23,9.63,0.67,1.93,12.23
7161,226,39,8.91,0.62,1.78,11.31
7162,24,353,4.49,0.31,0.9,5.7
7163,64,377,6.45,0.45,1.29,8.19
7164,149,434,37.53,2.63,7.51,47.67
7165,16,43,2.03,0.14,0.41,2.58
7166,72,421,36.75,2.57,7.35,46.67
7167,35,241,35.4,2.48,7.08,44.96
7168,130,483,10.2,0.71,2.04,12.95
7169,167,173,30.84,2.16,6.17,39.17
7170,5,500,31.29,2.19,6.26,39.74
7171,35,156,24.56,1.72,4.91,31.19
7172,88,233,7.71,0.54,1.54,9.79
7173,184,285,26.67,1.87,5.33,33.87
7174,172,95,22.46,1.57,4.49,28.52
7175,11,400,7.47,0.52,1.49,9.48
7176,238,108,11.5,0.81,2.3,14.61
7177,150,242,24.45,1.71,4.89,31.05
7178,241,162,12.38,0.87,2.48,15.73
7179,188,282,21.62,1.51,4.32,27.45
7180,115,164,31.32,2.19,6.26,39.77
7181,199,16,38.67,2.71,7.73,49.11
7182,39,4,11.22,0.79,2.24,14.25
7183,207,458,6.78,0.47,1.36,8.61
7184,1,23,21.52,1.51,4.3,27.33
7185,52,80,37.47,2.62,7.49,47.58
7186,175,379,33.06,2.31,6.61,41.98
7187,93,399,11.72,0.82,2.34,14.88
7188,230,69,4.93,0.35,0.99,6.27
7189,52,114,3.16,0.22,0.63,4.01
7190,105,230,12.83,0.9,2.57,16.3
7191,5,25,20.86,1.46,4.17,26.49
7192,175,446,7.92,0.55,1.58,10.05
7193,49,458,16.28,1.14,3.26,20.68
7194,115,253,20.88,1.46,4.18,26.52
7195,41,61,37.08,2.6,7.42,47.1
7196,75,327,17.46,1.22,3.49,22.17
7197,138,205,13.41,0.94,2.68,17.03
7198,150,222,10.32,0.72,2.06,13.1
7199,27,417,8.88,0.62,1.78,11.28
7200,218,245,11.28,0.79,2.26,14.33
7201,142,60,12.02,0.84,2.4,15.26
7202,118,108,23.61,1.65,4.72,29.98
7203,89,162,5.37,0.38,1.07,6.82
7204,225,372,12.88,0.9,2.58,16.36
7205,3,216,7.14,0.5,1.43,9.07
7206,113,404,20.56,1.44,4.11,26.11
7207,17,60,17.88,1.25,3.58,22.71
7208,126,297,6.06,0.42,1.21,7.69
7209,159,273,12.63,0.88,2.53,16.04
7210,53,287,6.41,0.45,1.28,8.14
7211,124,380,37.17,2.6,7.43,47.2
7212,167,208,10.28,0.72,2.06,13.06
7213,18,9,5.87,0.41,1.17,7.45
7214,158,50,2.18,0.15,0.44,2.77
7215,18,218,27.27,1.91,5.45,34.63
7216,231,401,22.71,1.59,4.54,28.84
7217,169,67,2.71,0.19,0.54,3.44
7218,61,205,35.91,2.51,7.18,45.6
7219,154,406,4.04,0.28,0.81,5.13
7220,28,455,31.5,2.21,6.3,40.01
7221,19,90,12.54,0.88,2.51,15.93
7222,9,399,19.62,1.37,3.92,24.91
7223,108,307,6.64,0.46,1.33,8.43
7224,139,441,12.29,0.86,2.46,15.61
7225,180,422,24.54,1.72,4.91,31.17
7226,85,284,22.38,1.57,4.48,28.43
7227,38,251,20.24,1.42,4.05,25.71
7228,117,316,11.39,0.8,2.28,14.47
7229,52,288,9.48,0.66,1.9,12.04
7230,144,53,5.3,0.37,1.06,6.73
7231,105,236,17.16,1.2,3.43,21.79
7232,128,78,2.17,0.15,0.43,2.75
7233,133,239,11.7,0.82,2.34,14.86
7234,107,8,6.42,0.45,1.28,8.15
7235,8,77,20.94,1.47,4.19,26.6
7236,51,382,3.52,0.25,0.7,4.47
7237,31,196,25.84,1.81,5.17,32.82
7238,84,225,4.48,0.31,0.9,5.69
7239,100,456,6.76,0.47,1.35,8.58
7240,223,81,32.58,2.28,6.52,41.38
7241,207,484,18.36,1.29,3.67,23.32
7242,185,323,24.56,1.72,4.91,31.19
7243,4,167,10.89,0.76,2.18,13.83
7244,200,168,4.16,0.29,0.83,5.28
7245,59,272,2.86,0.2,0.57,3.63
7246,77,35,24.6,1.72,4.92,31.24
7247,30,94,14.38,1.01,2.88,18.27
7248,196,227,26.7,1.87,5.34,33.91
7249,61,256,10.32,0.72,2.06,13.1
7250,45,160,16.11,1.13,3.22,20.46
7251,62,223,34.5,2.42,6.9,43.82
7252,166,32,12.48,0.87,2.5,15.85
7253,99,356,16.94,1.19,3.39,21.52
7254,131,459,24.63,1.72,4.93,31.28
7255,27,339,11.62,0.81,2.32,14.75
7256,241,67,2.19,0.15,0.44,2.78
7257,153,67,8.15,0.57,1.63,10.35
7258,179,189,6.18,0.43,1.24,7.85
7259,159,280,14.36,1.01,2.87,18.24
7260,183,349,10.02,0.7,2.0,12.72
7261,162,167,10.29,0.72,2.06,13.07
7262,224,366,22.74,1.59,4.55,28.88
7263,134,169,25.5,1.79,5.1,32.39
7264,30,386,4.08,0.29,0.82,5.19
7265,165,271,21.08,1.48,4.22,26.78
7266,26,278,8.51,0.6,1.7,10.81
7267,47,479,24.9,1.74,4.98,31.62
7268,226,119,8.91,0.62,1.78,11.31
7269,98,450,8.91,0.62,1.78,11.31
7270,176,494,35.22,2.47,7.04,44.73
7271,196,224,38.64,2.7,7.73,49.07
7272,153,344,6.04,0.42,1.21,7.67
7273,133,85,11.7,0.82,2.34,14.86
7274,44,390,4.58,0.32,0.92,5.82
7275,17,150,15.12,1.06,3.02,19.2
7276,232,446,8.96,0.63,1.79,11.38
7277,181,200,11.05,0.77,2.21,14.03
7278,130,263,26.61,1.86,5.32,33.79
7279,150,405,15.1,1.06,3.02,19.18
7280,189,319,5.88,0.41,1.18,7.47
7281,195,347,25.78,1.8,5.16,32.74
7282,154,273,4.04,0.28,0.81,5.13
7283,199,9,33.12,2.32,6.62,42.06
7284,109,455,10.78,0.75,2.16,13.69
7285,249,184,25.48,1.78,5.1,32.36
7286,58,360,11.7,0.82,2.34,14.86
7287,159,377,8.42,0.59,1.68,10.69
7288,30,87,14.38,1.01,2.88,18.27
7289,247,351,26.82,1.88,5.36,34.06
7290,210,294,38.67,2.71,7.73,49.11
7291,32,186,8.68,0.61,1.74,11.03
7292,189,498,5.88,0.41,1.18,7.47
7293,190,341,14.73,1.03,2.95,18.71
7294,61,177,6.88,0.48,1.38,8.74
7295,192,220,2.94,0.21,0.59,3.74
7296,171,269,5.74,0.4,1.15,7.29
7297,14,374,22.2,1.55,4.44,28.19
7298,136,8,12.68,0.89,2.54,16.11
7299,37,213,9.92,0.69,1.98,12.59
7300,214,254,2.6,0.18,0.52,3.3
7301,48,498,14.98,1.05,3.0,19.03
7302,141,244,16.38,1.15,3.28,20.81
7303,66,218,8.43,0.59,1.69,10.71
7304,225,93,26.22,1.84,5.24,33.3
7305,169,458,8.13,0.57,1.63,10.33
7306,219,294,20.34,1.42,4.07,25.83
7307,156,163,12.16,0.85,2.43,15.44
7308,32,50,9.51,0.67,1.9,12.08
7309,243,269,8.54,0.6,1.71,10.85
7310,88,406,6.54,0.46,1.31,8.31
7311,25,403,36.51,2.56,7.3,46.37
7312,63,76,6.54,0.46,1.31,8.31
7313,125,284,24.14,1.69,4.83,30.66
7314,235,429,25.94,1.82,5.19,32.95
7315,137,322,16.28,1.14,3.26,20.68
7316,12,165,22.56,1.58,4.51,28.65
7317,109,165,21.56,1.51,4.31,27.38
7318,250,305,22.1,1.55,4.42,28.07
7319,3,467,7.14,0.5,1.43,9.07
7320,35,348,12.28,0.86,2.46,15.6
7321,171,35,37.47,2.62,7.49,47.58
7322,143,138,9.51,0.67,1.9,12.08
7323,83,70,6.23,0.44,1.25,7.92
7324,51,135,11.79,0.83,2.36,14.98
7325,115,389,4.5,0.32,0.9,5.72
7326,85,411,11.19,0.78,2.24,14.21
7327,16,13,25.92,1.81,5.18,32.91
7328,223,193,10.86,0.76,2.17,13.79
7329,91,453,2.95,0.21,0.59,3.75
7330,54,475,21.63,1.51,4.33,27.47
7331,175,415,14.36,1.01,2.87,18.24
7332,62,445,8.34,0.58,1.67,10.59
7333,23,224,5.94,0.42,1.19,7.55
7334,111,163,35.79,2.51,7.16,45.46
7335,211,254,4.83,0.34,0.97,6.14
7336,88,219,3.27,0.23,0.65,4.15
7337,72,33,36.75,2.57,7.35,46.67
7338,205,431,12.74,0.89,2.55,16.18
7339,132,368,4.22,0.3,0.84,5.36
7340,169,84,34.08,2.39,6.82,43.29
7341,26,320,25.53,1.79,5.11,32.43
7342,87,475,31.32,2.19,6.26,39.77
7343,38,13,34.44,2.41,6.89,43.74
7344,96,139,15.34,1.07,3.07,19.48
7345,143,430,36.45,2.55,7.29,46.29
7346,212,23,30.21,2.11,6.04,38.36
7347,218,66,25.98,1.82,5.2,33.0
7348,221,203,21.98,1.54,4.4,27.92
7349,11,394,2.49,0.17,0.5,3.16
7350,216,129,25.04,1.75,5.01,31.8
7351,87,446,10.44,0.73,2.09,13.26
7352,150,268,24.94,1.75,4.99,31.68
7353,150,128,10.32,0.72,2.06,13.1
7354,226,461,29.31,2.05,5.86,37.22
7355,141,395,24.57,1.72,4.91,31.2
7356,4,128,12.89,0.9,2.58,16.37
7357,3,373,2.67,0.19,0.53,3.39
7358,41,35,20.28,1.42,4.06,25.76
7359,241,169,10.58,0.74,2.12,13.44
7360,158,290,26.16,1.83,5.23,33.22
7361,51,288,6.48,0.45,1.3,8.23
7362,68,64,7.8,0.55,1.56,9.91
7363,113,8,5.63,0.39,1.13,7.15
7364,84,226,2.1,0.15,0.42,2.67
7365,64,414,19.35,1.35,3.87,24.57
7366,22,7,24.99,1.75,5.0,31.74
7367,149,97,3.11,0.22,0.62,3.95
7368,143,130,6.0,0.42,1.2,7.62
7369,175,320,13.22,0.93,2.64,16.79
7370,97,364,6.65,0.47,1.33,8.45
7371,98,196,6.42,0.45,1.28,8.15
7372,59,482,5.72,0.4,1.14,7.26
7373,247,59,8.97,0.63,1.79,11.39
7374,55,13,18.21,1.27,3.64,23.12
7375,55,420,18.21,1.27,3.64,23.12
7376,34,27,14.28,1.0,2.86,18.14
7377,228,80,12.35,0.86,2.47,15.68
7378,52,406,17.22,1.21,3.44,21.87
7379,39,72,22.8,1.6,4.56,28.96
7380,125,369,2.07,0.14,0.41,2.62
7381,92,288,8.17,0.57,1.63,10.37
7382,14,360,12.82,0.9,2.56,16.28
7383,195,487,38.67,2.71,7.73,49.11
7384,243,59,2.36,0.17,0.47,3.0
7385,83,138,6.23,0.44,1.25,7.92
7386,47,341,17.7,1.24,3.54,22.48
7387,167,328,20.56,1.44,4.11,26.11
7388,97,60,32.16,2.25,6.43,40.84
7389,184,390,6.9,0.48,1.38,8.76
7390,113,323,16.89,1.18,3.38,21.45
7391,213,232,19.11,1.34,3.82,24.27
7392,128,77,4.34,0.3,0.87,5.51
7393,233,362,2.36,0.17,0.47,3.0
7394,53,240,7.47,0.52,1.49,9.48
7395,29,170,17.56,1.23,3.51,22.3
7396,4,413,3.63,0.25,0.73,4.61
7397,160,299,23.36,1.64,4.67,29.67
7398,146,147,28.62,2.0,5.72,36.34
7399,229,490,37.35,2.61,7.47,47.43
7400,159,459,21.54,1.51,4.31,27.36
7401,120,343,6.85,0.48,1.37,8.7
7402,184,82,11.82,0.83,2.36,15.01
7403,193,75,13.94,0.98,2.79,17.71
7404,14,496,38.46,2.69,7.69,48.84
7405,80,213,13.76,0.96,2.75,17.47
7406,238,340,5.75,0.4,1.15,7.3
7407,166,177,24.96,1.75,4.99,31.7
7408,100,399,6.76,0.47,1.35,8.58
7409,116,259,27.6,1.93,5.52,35.05
7410,195,173,25.78,1.8,5.16,32.74
7411,195,1,25.78,1.8,5.16,32.74
7412,164,414,18.32,1.28,3.66,23.26
7413,14,199,22.2,1.55,4.44,28.19
7414,224,201,5.88,0.41,1.18,7.47
7415,224,129,34.11,2.39,6.82,43.32
7416,107,408,6.51,0.46,1.3,8.27
7417,145,75,2.46,0.17,0.49,3.12
7418,156,4,25.59,1.79,5.12,32.5
7419,221,315,16.28,1.14,3.26,20.68
7420,28,420,31.5,2.21,6.3,40.01
7421,95,475,12.9,0.9,2.58,16.38
7422,55,303,18.21,1.27,3.64,23.12
7423,3,337,5.34,0.37,1.07,6.78
7424,73,439,2.78,0.19,0.56,3.53
7425,210,61,25.78,1.8,5.16,32.74
7426,193,97,6.97,0.49,1.39,8.85
7427,74,330,4.13,0.29,0.83,5.25
7428,212,24,12.33,0.86,2.47,15.66
7429,79,471,18.21,1.27,3.64,23.12
7430,8,403,19.59,1.37,3.92,24.88
7431,106,380,10.36,0.73,2.07,13.16
7432,75,292,12.12,0.85,2.42,15.39
7433,66,225,2.81,0.2,0.56,3.57
7434,154,52,18.03,1.26,3.61,22.9
